nivel;confiabilidade;FAIXA_SCORE;OPERACAO;IDENTIFICA_GRUPO_MODELO;CANAL_PCO_AJUSTADO;taxa_conversao_ref;taxa_fpd_ref;n_aprovados;n_convertidos;n_maus;vars_usadas
2;MEDIA;R08;MOVEL;G6 - EX CLIENTE COM DIVIDA;;0.5750042918;0.3728428972;29125;16747;6244;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R08;MOVEL;G7 - PRE PAGO COM DIVIDA;;0.6036937093;0.3731597293;80786;48770;18199;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R08;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;;0.2970594583;0.0442632181;185340;55057;2437;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R08;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;;0.3717171717;0.1164596273;3465;1288;150;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R08;VIVO_TOTAL;G3 - CLIENTE NOVO;;0.3471977441;0.1586294416;11348;3940;625;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R08;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;;0.3978830888;0.1058041112;8314;3308;350;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R08;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;;0.2406487582;0.1096602078;29595;7122;781;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R08;VIVO_TOTAL;G6 - EX CLIENTE COM DIVIDA;;0.3800277393;0.1703163017;2163;822;140;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R08;VIVO_TOTAL;G7 - PRE PAGO COM DIVIDA;;0.3813651138;0.1917613636;1846;704;135;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;FIXA;G1 - CLIENTE RELACION BOM;;0.3395790516;0.05950698;66659;22636;1347;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;FIXA;G2 - EX CLIENTE RELACION BOM;;0.5030014124;0.0845910846;5664;2849;241;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;FIXA;G3 - CLIENTE NOVO;;0.5611272082;0.0926126426;21398;12007;1112;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;FIXA;G4 - PRE PAGO SEM DIVIDA;;0.4205495818;0.1017045455;4185;1760;179;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;FIXA;G5 - CLIENTE COM DIVIDA;;0.2806166143;0.1239403188;21018;5898;731;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;FIXA;G6 - EX CLIENTE COM DIVIDA;;0.4967217788;0.1274031564;7016;3485;444;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;FIXA;G7 - PRE PAGO COM DIVIDA;;0.4190371991;0.1853785901;1828;766;142;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;MOVEL;G0 - CLIENTE ALTO VALOR;;0.3812971342;0.144778481;3315;1264;183;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;MOVEL;G1 - CLIENTE RELACION BOM;;0.4717327727;0.1298106951;549824;259370;33669;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;MOVEL;G2 - EX CLIENTE RELACION BOM;;0.5043536269;0.3041420118;28482;14365;4369;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;MOVEL;G3 - CLIENTE NOVO;;0.5185141344;0.344235758;92929;48185;16587;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;MOVEL;G4 - PRE PAGO SEM DIVIDA;;0.6045949984;0.2856321784;172666;104393;29818;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;MOVEL;G5 - CLIENTE COM DIVIDA;;0.3951893193;0.2710936344;239384;94602;25646;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;MOVEL;G6 - EX CLIENTE COM DIVIDA;;0.5707446945;0.4131868132;39063;22295;9212;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;MOVEL;G7 - PRE PAGO COM DIVIDA;;0.6032873342;0.4066248656;118698;71609;29118;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;;0.2968587437;0.056075161;159554;47365;2656;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;;0.3387484958;0.1580817052;3324;1126;178;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;VIVO_TOTAL;G3 - CLIENTE NOVO;;0.3390459364;0.2032308494;11320;3838;780;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;;0.3896956686;0.1260531432;7919;3086;389;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;;0.2431164149;0.1297456219;32178;7823;1015;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;VIVO_TOTAL;G6 - EX CLIENTE COM DIVIDA;;0.3785425101;0.2085561497;2470;935;195;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R09;VIVO_TOTAL;G7 - PRE PAGO COM DIVIDA;;0.3857932795;0.1951488423;2351;907;177;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;FIXA;G1 - CLIENTE RELACION BOM;;0.3382116098;0.0630952381;57124;19320;1219;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;FIXA;G2 - EX CLIENTE RELACION BOM;;0.5176422598;0.098108747;4903;2538;249;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;FIXA;G3 - CLIENTE NOVO;;0.5628095899;0.1026227777;20188;11362;1166;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;FIXA;G4 - PRE PAGO SEM DIVIDA;;0.4190070211;0.1298623579;3988;1671;217;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;FIXA;G5 - CLIENTE COM DIVIDA;;0.2855304284;0.1382807469;21756;6212;859;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;FIXA;G6 - EX CLIENTE COM DIVIDA;;0.5114450463;0.1475913905;5723;2927;432;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;FIXA;G7 - PRE PAGO COM DIVIDA;;0.3759575722;0.1927899687;1697;638;123;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;MOVEL;G0 - CLIENTE ALTO VALOR;;0.3939622642;0.1714559387;2650;1044;179;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;MOVEL;G1 - CLIENTE RELACION BOM;;0.4722231135;0.1484361397;498652;235475;34953;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;MOVEL;G2 - EX CLIENTE RELACION BOM;;0.5088928172;0.320147455;27719;14106;4516;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;MOVEL;G3 - CLIENTE NOVO;;0.5131561328;0.3720834149;89616;45987;17111;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;MOVEL;G4 - PRE PAGO SEM DIVIDA;;0.6113571551;0.3112580855;168669;103117;32096;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;MOVEL;G5 - CLIENTE COM DIVIDA;;0.3956319531;0.2959925496;265977;105229;31147;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;MOVEL;G6 - EX CLIENTE COM DIVIDA;;0.5512230216;0.4335682589;34750;19155;8305;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;MOVEL;G7 - PRE PAGO COM DIVIDA;;0.6077470729;0.4302845912;148185;90059;38751;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;;0.2921792394;0.0629429969;137135;40068;2522;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;;0.3417376491;0.1674975075;2935;1003;168;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;VIVO_TOTAL;G3 - CLIENTE NOVO;;0.3213945513;0.2285121517;10498;3374;771;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;;0.3990147783;0.1471193416;7308;2916;429;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;;0.234052005;0.1519676072;33766;7903;1201;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;VIVO_TOTAL;G6 - EX CLIENTE COM DIVIDA;;0.3730595894;0.2;1997;745;149;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R10;VIVO_TOTAL;G7 - PRE PAGO COM DIVIDA;;0.4053769109;0.2431729519;1897;769;187;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;FIXA;G1 - CLIENTE RELACION BOM;;0.3385880617;0.0752591018;55569;18815;1416;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;FIXA;G2 - EX CLIENTE RELACION BOM;;0.5217117684;0.1113791717;4767;2487;277;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;FIXA;G3 - CLIENTE NOVO;;0.5611645926;0.1251882845;21295;11950;1496;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;FIXA;G4 - PRE PAGO SEM DIVIDA;;0.4172951232;0.1162650602;3978;1660;193;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;FIXA;G5 - CLIENTE COM DIVIDA;;0.2877664858;0.1476367499;26174;7532;1112;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;FIXA;G6 - EX CLIENTE COM DIVIDA;;0.4816120907;0.1673640167;1985;956;160;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;FIXA;G7 - PRE PAGO COM DIVIDA;;0.395;0.1848101266;2000;790;146;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;MOVEL;G0 - CLIENTE ALTO VALOR;;0.3623015873;0.1675794085;2520;913;153;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;MOVEL;G1 - CLIENTE RELACION BOM;;0.4716779573;0.1646774779;496133;234015;38537;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;MOVEL;G2 - EX CLIENTE RELACION BOM;;0.5100096313;0.3399204155;29072;14827;5040;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;MOVEL;G3 - CLIENTE NOVO;;0.5087243722;0.4042179621;96282;48981;19799;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;MOVEL;G4 - PRE PAGO SEM DIVIDA;;0.621772941;0.3380088561;184146;114497;38701;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;MOVEL;G5 - CLIENTE COM DIVIDA;;0.3999019068;0.3199961772;313987;125564;40180;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;MOVEL;G6 - EX CLIENTE COM DIVIDA;;0.4468475073;0.441208641;16368;7314;3227;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;MOVEL;G7 - PRE PAGO COM DIVIDA;;0.6258201901;0.4438788684;173283;108444;48136;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;;0.2917720216;0.0799848847;136048;39695;3175;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;;0.3560330579;0.1662024141;3025;1077;179;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;VIVO_TOTAL;G3 - CLIENTE NOVO;;0.3083475298;0.264640884;11740;3620;958;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;;0.392861812;0.1673876872;7649;3005;503;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;;0.2347571738;0.1683136412;39658;9310;1567;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;VIVO_TOTAL;G6 - EX CLIENTE COM DIVIDA;;0.3509615385;0.2910958904;832;292;85;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R11;VIVO_TOTAL;G7 - PRE PAGO COM DIVIDA;;0.3647368421;0.2582972583;1900;693;179;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;FIXA;G1 - CLIENTE RELACION BOM;;0.3359967671;0.0893286683;54441;18292;1634;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;FIXA;G2 - EX CLIENTE RELACION BOM;;0.5093641115;0.1030354853;4592;2339;241;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;FIXA;G3 - CLIENTE NOVO;;0.5585028404;0.1460093512;21828;12191;1780;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;FIXA;G4 - PRE PAGO SEM DIVIDA;;0.4237745098;0.1469057259;4080;1729;254;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;FIXA;G5 - CLIENTE COM DIVIDA;;0.287122755;0.1642753506;21604;6203;1019;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;FIXA;G6 - EX CLIENTE COM DIVIDA;;0.473364486;0.1954590326;2140;1013;198;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;FIXA;G7 - PRE PAGO COM DIVIDA;;0.3658927142;0.2221006565;2498;914;203;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;MOVEL;G0 - CLIENTE ALTO VALOR;;0.3719486967;0.1846496107;2417;899;166;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;MOVEL;G1 - CLIENTE RELACION BOM;;0.472060678;0.1867417376;486107;229472;42852;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;MOVEL;G2 - EX CLIENTE RELACION BOM;;0.516901554;0.3521098593;29021;15001;5282;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;MOVEL;G3 - CLIENTE NOVO;;0.507295185;0.4259972516;101848;51667;22010;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;MOVEL;G4 - PRE PAGO SEM DIVIDA;;0.6219526106;0.3671179432;192870;119956;44038;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;MOVEL;G5 - CLIENTE COM DIVIDA;;0.4008888468;0.3328640347;253362;101570;33809;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;MOVEL;G6 - EX CLIENTE COM DIVIDA;;0.4489539749;0.4655172414;19120;8584;3996;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;MOVEL;G7 - PRE PAGO COM DIVIDA;;0.622762516;0.4636136863;215644;134295;62261;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;;0.2830192968;0.0919530999;131991;37356;3435;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;;0.3523260007;0.2149437052;2773;977;210;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;VIVO_TOTAL;G3 - CLIENTE NOVO;;0.3022351798;0.3011789925;12348;3732;1124;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;;0.3944509881;0.200066357;7641;3014;603;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;;0.2240992477;0.1693757362;37885;8490;1438;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;VIVO_TOTAL;G6 - EX CLIENTE COM DIVIDA;;0.3249138921;0.3038869258;871;283;86;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R12;VIVO_TOTAL;G7 - PRE PAGO COM DIVIDA;;0.3868552413;0.3064516129;2404;930;285;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;FIXA;G1 - CLIENTE RELACION BOM;;0.3312543459;0.1049551555;47459;15721;1650;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;FIXA;G2 - EX CLIENTE RELACION BOM;;0.4998742771;0.1358148893;3977;1988;270;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;FIXA;G3 - CLIENTE NOVO;;0.5615528863;0.1648916968;19731;11080;1827;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;FIXA;G4 - PRE PAGO SEM DIVIDA;;0.4220604099;0.1629392971;3708;1565;255;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;FIXA;G5 - CLIENTE COM DIVIDA;;0.2667069486;0.1556411418;16550;4414;687;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;FIXA;G6 - EX CLIENTE COM DIVIDA;;0.5035460993;0.2028169014;2115;1065;216;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;MOVEL;G0 - CLIENTE ALTO VALOR;;0.3843360996;0.1956815115;1928;741;145;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;MOVEL;G1 - CLIENTE RELACION BOM;;0.4725224981;0.2107534715;424147;200419;42239;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;MOVEL;G2 - EX CLIENTE RELACION BOM;;0.5095970752;0.3822584261;26258;13381;5115;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;MOVEL;G3 - CLIENTE NOVO;;0.503410105;0.4553780573;94132;47387;21579;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;MOVEL;G4 - PRE PAGO SEM DIVIDA;;0.6237191172;0.3903746201;178295;111206;43412;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;MOVEL;G5 - CLIENTE COM DIVIDA;;0.3703180434;0.2973717677;127404;47180;14030;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;MOVEL;G6 - EX CLIENTE COM DIVIDA;;0.4561764252;0.4873788596;19453;8874;4325;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;MOVEL;G7 - PRE PAGO COM DIVIDA;;0.6186805299;0.478368025;235443;145664;69681;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;;0.2862333933;0.1061741392;112831;32296;3429;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;;0.3130604288;0.2117061021;2565;803;170;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;VIVO_TOTAL;G3 - CLIENTE NOVO;;0.2894189072;0.35540905;11530;3337;1186;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;;0.3995695839;0.2341113106;6970;2785;652;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;;0.2058103368;0.1686495177;30222;6220;1049;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R13;VIVO_TOTAL;G6 - EX CLIENTE COM DIVIDA;;0.3672456576;0.3074324324;806;296;91;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;FIXA;G1 - CLIENTE RELACION BOM;;0.3227927229;0.1175959933;46392;14975;1761;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;FIXA;G2 - EX CLIENTE RELACION BOM;;0.4992130115;0.1397792958;3812;1903;266;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;FIXA;G3 - CLIENTE NOVO;;0.5322319778;0.1566095073;17312;9214;1443;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;FIXA;G4 - PRE PAGO SEM DIVIDA;;0.4246250987;0.1802973978;3801;1614;291;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;FIXA;G5 - CLIENTE COM DIVIDA;;0.2670048546;0.1877425945;18333;4895;919;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;MOVEL;G0 - CLIENTE ALTO VALOR;;0.3702995539;0.2323580034;1569;581;135;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;MOVEL;G1 - CLIENTE RELACION BOM;;0.4716162196;0.2345234719;411256;193955;45487;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;MOVEL;G2 - EX CLIENTE RELACION BOM;;0.5188569658;0.4008208955;25826;13400;5371;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;MOVEL;G3 - CLIENTE NOVO;;0.5590435344;0.4869334629;88367;49401;24055;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;MOVEL;G4 - PRE PAGO SEM DIVIDA;;0.6252475274;0.4138761032;189373;118405;49005;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;MOVEL;G5 - CLIENTE COM DIVIDA;;0.3638228056;0.3210003075;134090;48785;15660;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;MOVEL;G6 - EX CLIENTE COM DIVIDA;;0.4021689423;0.4931773879;15307;6156;3036;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;MOVEL;G7 - PRE PAGO COM DIVIDA;;0.6047192599;0.4912670749;263304;159225;78222;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;;0.2753321758;0.1302397734;107699;29653;3862;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;;0.3186496501;0.2506459948;2429;774;194;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;VIVO_TOTAL;G3 - CLIENTE NOVO;;0.3748296229;0.2387878788;4402;1650;394;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;;0.3729222901;0.2499047619;7039;2625;656;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R14;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;;0.1981594721;0.1866788879;33034;6546;1222;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R15;FIXA;G1 - CLIENTE RELACION BOM;;0.3158488727;0.1349683287;38987;12314;1662;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R15;FIXA;G2 - EX CLIENTE RELACION BOM;;0.4893953783;0.1520051746;3159;1546;235;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R15;FIXA;G3 - CLIENTE NOVO;;0.5309872314;0.1855718475;16055;8525;1582;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R15;FIXA;G4 - PRE PAGO SEM DIVIDA;;0.4063926941;0.2001404494;3504;1424;285;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R15;FIXA;G5 - CLIENTE COM DIVIDA;;0.2644831938;0.1949685535;17434;4611;899;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R15;MOVEL;G0 - CLIENTE ALTO VALOR;;0.3431192661;0.3288770053;1090;374;123;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R15;MOVEL;G1 - CLIENTE RELACION BOM;;0.4743635945;0.2641414267;338542;160592;42419;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
2;MEDIA;R15;MOVEL;G2 - EX CLIENTE RELACION BOM;;0.5372156165;0.4157371907;21362;11476;4771;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO
